DATA;DESCRIÇÃO BRUTA;VALOR;CATEGORIA;SubCategoria;PAGAMENTO;MÊS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
#REF!;Perola Icarai;"R$ 25,88";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pb*Bold Snacks - Parcela 6/11;"R$ 20,70";CUSTOS FIXOS;SUPLEMENTAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mundo Petmil;"R$ 95,99";PRAZERES;ANIMAIS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mundo Petmil;"R$ 34,00";PRAZERES;ANIMAIS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mundo Petmil;"R$ 32,00";PRAZERES;ANIMAIS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Vivo;"R$ 40,00";CUSTOS FIXOS;TELEFONE;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Russo;"R$ 19,00";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Mariacereja - Parcela 6/6;"R$ 167,60";METAS;LOJA;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Growthsupplements - Parcela 2/4;"R$ 26,31";CUSTOS FIXOS;SUPLEMENTAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Correioscelular;"R$ 25,00";CUSTOS FIXOS;TELEFONE;CC NUBANK M;DEZEMBRO;7;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*3produto - Parcela 8/10;"R$ 58,14";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Luizapereirade;"R$ 26,50";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Loja Vidaecor Com - Parcela 7/10;"R$ 21,98";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Lady Day;"R$ 55,76";PRAZERES;RESTAURANTE: LANCHE;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Laborat Dom Bosco - Parcela 2/6;"R$ 82,78";PRAZERES;SAUDE: EXAMES;CC NUBANK M;DEZEMBRO;5;;;;;;;;;;;;;;;;;
#REF!;Htm*Acjejum - Parcela 7/12;"R$ 39,62";CONHECIMENTO;EDUCAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Hortifrut Jvta de Mari;"R$ 12,04";CUSTOS FIXOS;ALIMENTAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Hna*Oboticario - Parcela 2/3;"R$ 106,93";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Grao de Ouro Pedra Azu;"R$ 28,59";CUSTOS FIXOS;ALIMENTAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Franciscoelisario;"R$ 24,96";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Fome Zero Lanches;"R$ 78,90";PRAZERES;RESTAURANTE: LANCHE;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Energia;"R$ 200,00";CUSTOS FIXOS;HABITAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Elainemedauarde;"R$ 13,50";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Edzrnutrihubanual - Parcela 2/12;"R$ 46,04";CONHECIMENTO;EDUCAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Ebn*Sonyplaystatn;"R$ 53,10";PRAZERES;LAZER;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Ebn *Sonyplaystatn - Parcela 1/4;"R$ 43,91";PRAZERES;LAZER;CC NUBANK M;DEZEMBRO;2;;;;;;;;;;;;;;;;;
#REF!;Drogaria Via Marica;"R$ 9,39";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC NUBANK M;DEZEMBRO;1;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio;"R$ 54,34";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio - Parcela 3/4;"R$ 50,32";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Conta Vivo;"R$ 57,23";CUSTOS FIXOS;TELEFONE;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Comercio de Produtos;"R$ 38,60";CUSTOS FIXOS;ALIMENTAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Cea Nit 560 Ecpc - Parcela 2/3;"R$ 89,99";CONFORTO;ROUPAS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Castração dos gatos;"R$ 160,00";PRAZERES;ANIMAIS;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Casas Pernambucanas - Parcela 2/3;"R$ 30,98";CONFORTO;ROUPAS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Carlosmiguel;"R$ 34,93";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Bio Magistral - Parcela 2/2;"R$ 98,20";PRAZERES;SAUDE: MANIPULAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Betterpb - Parcela 1/4;"R$ 90,67";CUSTOS FIXOS;SUPLEMENTAÇÃO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Bela Ferraz Marica;"R$ 37,98";CONFORTO;ESTÉTICA;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Bela Ferraz Marica - Parcela 2/2;"R$ 61,71";CONFORTO;ESTÉTICA;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Beach Farma de Marica;"R$ 23,85";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Apple.Com/Bill;"R$ 35,00";CATEGORIZAR;ELETRÔNICOS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Apple.Com/Bill;"R$ 29,90";CATEGORIZAR;ELETRÔNICOS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Apple.Com/Bill;"R$ 14,90";CATEGORIZAR;ELETRÔNICOS;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Amazonprimebr;"R$ 19,90";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Amazon Prime Aluguel;"R$ 6,90";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Adaltoalves - Parcela 1/2;"R$ 70,00";CATEGORIZAR;DESCONHECIDO;CC NUBANK M;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 11,92";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 10,93";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 9,98";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 9,92";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 7,73";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 7,44";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 7,18";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 7,10";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 6,35";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 6,11";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 5,85";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 4,23";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *Trip Help.U;"R$ 11,53";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *Trip Help.U;"R$ 10,94";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *Trip Help.U;"R$ 6,17";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *Trip Help.U;"R$ 5,51";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 29,97";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 14,58";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 9,91";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,75";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Paulo;"R$ 0,00";CONFORTO;HABITAÇÃO;PIX;JANEIRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,46";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,40";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,36";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,31";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,25";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 5,59";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 5,53";CONFORTO;TRANSPORTE: UBER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pharmactive Farmacia - Parcela 3/3;"R$ 174,00";PRAZERES;SAUDE: MANIPULAÇÃO;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *Ton Ton.Com.Br - Parcela 8/12;"R$ 26,30";METAS;LOJA;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Passaportes;"R$ 514,50";METAS;VIAGEM;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pag*Tvexpress - Parcela 11/12;"R$ 21,58";PRAZERES;LAZER;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Openai;"R$ 37,46";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Openai;"R$ 37,18";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Openai;"R$ 37,06";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Openai;"R$ 36,19";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;IOF de "Openai";"R$ 1,64";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;IOF de "Openai";"R$ 1,62";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;IOF de "Openai";"R$ 1,62";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;IOF de "Openai";"R$ 1,58";CONFORTO;ELETRÔNICOS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Gildete Alves da Silva;"R$ 18,70";CUSTOS FIXOS;HABITAÇÃO;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Figueiredo Aranha Clin - Parcela 8/10;"R$ 25,20";CUSTOS FIXOS;SAUDE: EXAMES;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Distribuidora de Racoe - Parcela 5/6;"R$ 40,09";PRAZERES;ANIMAIS;CC NUBANK N;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;DAS/MEI Atrasadas N;"R$ 354,72";CUSTOS FIXOS;TAXAS;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;CC PÃO DE AÇÚCAR;"R$ 18,15";CATEGORIZAR;CARTÃO DE CREDITO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Transferência ODAIR;"R$ 200,00";CATEGORIZAR;DESCONHECIDO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;FRETE;"R$ 200,00";PRAZERES;TRANSPORTE;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pratos Débora;"R$ 80,00";CUSTOS FIXOS;HABITAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Appai;"R$ 327,90";CUSTOS FIXOS;SAUDE: ASSINATURA;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;MARICÁ GARDEN;"R$ 3.000,00";METAS;CASAMENTO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Internet;"R$ 122,66";CUSTOS FIXOS;HABITAÇÃO;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Www.perplexity.ai;"R$ 18,00";CONFORTO;FERRAMENTAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Www.make.com;"R$ 63,54";CUSTOS FIXOS;FERRAMENTAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 25,92";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 10,97";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 8,98";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 6,32";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 6,32";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 23,30";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;INVESTIMENTO;"R$ 0,00";LIBERDADE FINANCEIRA;INVESTIMENTOS;PIX;JANEIRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 19,02";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 13,96";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 8,20";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 7,42";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 5,85";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 5,85";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *uber *trip;"R$ 4,89";CONFORTO;TRANSPORTE: UBER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Totalpass;"R$ 119,90";CUSTOS FIXOS;SAUDE: ASSINATURA;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Totalpass;"R$ 119,90";CUSTOS FIXOS;SAUDE: ASSINATURA;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Termius Corporation;"R$ 90,08";CONFORTO;FERRAMENTAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Tapioca Baiana;"R$ 21,00";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Runware.ai;"R$ 120,04";CONFORTO;FERRAMENTAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Responde Ai;"R$ 16,90";CONHECIMENTO;EDUCAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Registrobr 43116147;"R$ 40,00";CUSTOS FIXOS;FERRAMENTAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Rede Varejao;"R$ 111,91";CUSTOS FIXOS;ALIMENTAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Produtosuol;"R$ 33,49";METAS;LOJA;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *auvp Escola;"R$ 249,75";CONHECIMENTO;EDUCAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Paulorenato;"R$ 24,00";CATEGORIZAR;DESCONHECIDO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pastore Niteroi;"R$ 21,00";CUSTOS FIXOS;SAUDE: EXAMES;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Panela Furada;"R$ 70,51";PRAZERES;RESTAURANTE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pag*tiexamesprodutos;"R$ 10,69";CONHECIMENTO;EDUCAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Padaria Confeitaria;"R$ 9,00";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Padaria Confeitaria;"R$ 8,00";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Padaria Confeitaria;"R$ 6,42";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Padaria Confeitaria;"R$ 4,50";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Padaria Confeitaria;"R$ 4,50";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Odara Roupas Ltda Ep;"R$ 78,30";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Nord Pizzaburger;"R$ 89,70";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Nord Pizzaburger;"R$ 39,70";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Nord Pizzaburger;"R$ 30,70";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Netflix Entretenimen;"R$ 44,90";PRAZERES;LAZER;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *padariaravidocaj;"R$ 13,00";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *padariaravidocaj;"R$ 12,70";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *melimais;"R$ 9,90";CATEGORIZAR;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *jireh;"R$ 280,00";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *casaolivas;"R$ 8,00";CATEGORIZAR;DESCONHECIDO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *carteiraholde;"R$ 49,99";CUSTOS FIXOS;FERRAMENTAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mlp Zattini;"R$ 50,72";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mlp *zattini;"R$ 50,72";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mlp *clubenetshoe;"R$ 50,84";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mini Mercadinho Da V;"R$ 13,20";CUSTOS FIXOS;ALIMENTAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*petshop;"R$ 55,41";PRAZERES;ANIMAIS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*microof;"R$ 65,90";METAS;LOJA;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*centers;"R$ 34,25";PRAZERES;ANIMAIS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*belezac;"R$ 83,76";CONFORTO;ESTÉTICA;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*9produt;"R$ 30,18";PRAZERES;ANIMAIS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*5produt;"R$ 38,26";PRAZERES;ANIMAIS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*5produt;"R$ 28,33";CUSTOS FIXOS;HABITAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mcdonalds;"R$ 14,90";PRAZERES;RESTAURANTE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mary E Mary Jolumar;"R$ 54,94";CUSTOS FIXOS;ALIMENTAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Mary E Mary Jolumar;"R$ 46,20";CUSTOS FIXOS;ALIMENTAÇÃO;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Marica Drive;"R$ 118,70";PRAZERES;RESTAURANTE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Marica Drive;"R$ 18,90";PRAZERES;RESTAURANTE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Maraka Expresso;"R$ 17,80";CONFORTO;RESTAURANTE: CAFETERIA;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Major Grill;"R$ 142,78";PRAZERES;RESTAURANTE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Lojas Renner S.a.;"R$ 79,90";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Lojas Nalin;"R$ 44,97";CONFORTO;ROUPAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Largo Do Pao;"R$ 36,26";PRAZERES;RESTAURANTE: LANCHE;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Laboratorioblessi;"R$ 130,01";PRAZERES;SAUDE: EXAMES;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Juros Projetados;"R$ 0,40";CATEGORIZAR;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Iof Internacional;"R$ 5,26";CUSTOS FIXOS;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Iof Internacional;"R$ 3,95";CUSTOS FIXOS;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Rj Niteroi Plaza Sh Ca;"-R$ 0,10";PRAZERES;LAZER;CC ITAU PLAT;JANEIRO;;;;;;;;;;;;;;;;;;
#REF!;Iof Internacional;"R$ 2,78";CUSTOS FIXOS;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Iof Internacional;"R$ 2,76";CUSTOS FIXOS;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Iof Internacional;"R$ 0,79";CUSTOS FIXOS;TAXAS;CC INTER;DEZEMBRO;;;;;;;;;;;;;;;;;;
